,4_7_IP_S4_L004_R.sf,4_9_IP_S5_L004_R.sf,87_IP_S1_L004_R.sf,90_IP_S2_L004_R.sf,91_IP_S3_L004_R.sf,95_3_IP_S6_L004_R.sf
5_8S_rRNA,NA,NA,NA,NA,NA,NA
5S_rRNA,NA,NA,NA,NA,NA,NA
7SK,NA,NA,NA,NA,NA,NA
PMM2,0.834342637981802,0.79796976432846,0.69730282374435,0.98116605276654,0.689995569775361,0.943968934442881
PMM2P1,NA,NA,NA,NA,NA,NA
PMM2P2,NA,NA,NA,NA,NA,NA
PMP2,1.37143419774949,1.46709499383155,1.24431808970151,0.92731634597137,1.30874623496824,0.813345825573422
PMP22,1.06674042684928,0.837680162643184,1.02169416627826,0.625304900277409,0.706181418092356,0.546851538767557
PMPCA,0.685752465499596,0.834821483188379,0.611897093411326,0.672718864878937,0.633012066061567,0.670022236687442
PMPCAP1,NA,NA,NA,NA,NA,Inf
PMPCB,1.13185154765396,1.17123838167184,1.14876220702255,1.10909198836896,1.40157333806756,0.943080225205584
PMS1,0.616349742774591,0.493315853867497,0.585468417877654,0.653374557490847,0.846541449981731,0.484923475678929
PMS2,0.988211553206467,1.17323264994514,0.948225588945885,1.08992412159205,1.1771050579184,1.06145144244858
PMS2CL,0.787195035956863,0.680400237680552,0.48552681318144,0.606202422785329,1.33786546095761,1.1042002424895
PMS2P1,2.15395997006859,1.96953929258389,1.23457919261823,2.13508908556736,1.83679748352516,2.2329042055773
PMS2P10,0.892232501349575,0.921192830507561,0.913607004590112,0.49125298650028,0.808194250961501,0.828691075033447
PMS2P11,NA,NA,NA,NA,NA,NA
PMS2P12,Inf,NA,NA,NA,NA,Inf
PMS2P13,3.71478127449532,3.32349402744455,0.912532542862637,1.20156857798109,4.30241483485686,1.58075583586097
PMS2P14,NA,NA,NA,NA,NA,NA
PMS2P2,0.752580117210007,0.540208308131094,NA,NA,0.70725146207945,0.444643747551568
PMS2P3,0.5069344349378,NA,NA,0.454177320795717,0.565149168012539,0.424976794095779
PMS2P4,1.77680341187052,1.60439543720361,1.46420998246206,2.17955950282334,2.45223304302213,1.64204399060464
PMS2P5,1.40301643634992,2.62781680500739,1.86100555706086,1.78207759998151,1.72712121425315,2.20060125323894
PMS2P6,1.25565915855664,0.956813310673839,1.1984940998049,1.76693693686408,1.57466641101049,1.45127281803329
PMS2P7,1.19179665797036,1.30874623496824,1.42421147589353,1.64227990973486,1.20537196968054,1.36140393464564
PMS2P8,0.719240756696272,0.76107156283175,0.412779453916662,NA,NA,0.86446204636952
PMS2P9,NA,NA,Inf,NA,NA,NA
PMVK,2.71004172791562,2.73665245161093,2.45707303578061,2.33429104026519,2.88713080816804,2.73214052076467
PNCK,0.863322278131284,0.884315084285886,1.30664900858391,0.87291069939741,0.63619022773285,1.05108571774343
PNISR,NA,NA,NA,NA,NA,NA
PNISR-AS1,0.985278642530889,0.977585866684199,0.903646080419426,1.00555095169337,1.03487310812704,1.10737530134519
PNKD,1.71417867454445,1.9876345564379,2.23368584423309,1.92503726693322,1.75321890601703,1.85717415069863
PNKDP1,NA,NA,NA,NA,NA,NA
PNKP,0.456535383513133,0.652255726811296,NA,NA,NA,0.514996224769713
PNLDC1,NA,NA,NA,NA,NA,1.0803089782775
PNLIP,Inf,Inf,NA,NA,NA,Inf
PNLIPP1,NA,NA,NA,NA,NA,NA
PNLIPRP1,NA,NA,NA,NA,NA,NA
PNLIPRP2,NA,NA,1.73131179270976,Inf,Inf,NA
PNLIPRP3,NA,Inf,NA,NA,NA,NA
PNMA1,1.46880736849306,1.47718709613763,1.39572304107037,1.51587923394819,1.71808623842553,1.47462657027938
PNMA2,0.846242238055611,0.851109894316353,0.95125266560822,0.912995626371393,1.01973122748145,0.826696427900265
PNMA3,0.761454015775419,0.794677314931911,0.621028185613281,0.737668552499971,0.807404961978787,0.659293496669293
PNMA5,0.760944826654288,1.02285024581758,0.614316321282474,1.00272181471966,1.06067902408886,0.641852767173959
PNMA6A,1.30888521847976,1.19490571408862,1.23450591193541,1.1361434360235,1.39765213376543,1.12522045540364
PNMA6B,Inf,Inf,NA,NA,Inf,NA
PNMA6E,NA,NA,NA,NA,NA,NA
PNMA6F,0.744726969209709,0.884732618999064,1.22769323362565,0.808699608519935,1.14306952057572,0.72905497809085
PNMA8A,0.897494707352744,0.831256084218001,0.989080630308823,0.85974702878733,1.06332211515621,0.838038179522375
PNMA8B,0.831225010630116,0.779309195011395,0.995529391275033,0.773452522627276,0.976263039497007,0.741306060729116
PNMA8C,1.15410651867101,1.08395634899883,1.11076760415985,1.08460714419292,1.28279672619925,1.16827583453862
PNMT,2.28604791028992,0.968323309796164,2.17222095447463,2.28999914103172,1.34568588408966,2.89227962562693
PNN,NA,0.465730635381483,0.550918872444505,NA,NA,NA
PNN-AS1,Inf,NA,NA,Inf,NA,0.669440224811114
PNO1,1.53903979123886,1.97633059409429,1.74366588403634,1.58453662593931,1.80042238709636,1.83977469810678
PNOC,1.04379975690404,2.27960404228468,2.46481091780962,1.00846624217308,2.8308190738638,1.40662953139682
PNP,1.4952323671748,1.33222036572541,1.36213790522359,1.16249931852802,1.28435779618324,1.28401931050236
PNPLA1,0.860424867880568,0.410352158757779,0.752166886770042,NA,0.449759131071284,1.41502763646943
PNPLA10P,NA,NA,NA,NA,NA,NA
PNPLA2,0.449936457349781,0.555754747271093,0.481568872641549,0.491911943737947,0.321418486514031,0.453536555691148
PNPLA3,0.742020274500383,0.685050800868106,0.788853646830864,0.699522305528452,0.785382016521462,0.636313117285306
PNPLA4,3.02338152789981,3.81700262674474,5.39937143740695,3.8345971748829,6.5739123288992,2.80443295342116
PNPLA4P1,NA,NA,NA,NA,NA,NA
PNPLA5,NA,NA,NA,NA,NA,NA
PNPLA6,0.570698874210806,0.578681900157083,0.4369307572701,0.44057176980159,0.579150388369842,0.496883722806658
PNPLA7,NA,NA,NA,NA,NA,NA
PNPLA8,1.32200404183175,1.20738907502341,1.37261267448932,1.67101196809878,2.14810275471231,1.19446224080334
PNPO,1.7136766528123,1.62094872848074,1.91987365168213,2.06209566865821,1.84940317732561,1.31908399488271
PNPP1,NA,NA,NA,NA,NA,NA
PNPT1,0.814853217072209,1.06101208517808,0.996224403892858,0.803917536557205,0.871733534296878,0.771368131482409
PNPT1P1,NA,NA,NA,NA,NA,NA
PNPT1P2,NA,NA,NA,NA,NA,NA
PNRC1,2.16262609597068,2.1321141838836,1.80771010944627,2.03573678600304,1.85320228687591,1.97708006778349
PNRC1-DT,0.913748310996326,1.17525597792737,0.510406118117221,1.46121920406248,NA,0.796130383181586
PNRC2,2.3151182125895,2.23698807043059,1.99970768405255,2.332244366991,2.19773102589366,2.44850175376417
PNRC2P1,NA,Inf,NA,NA,NA,NA
POC1A,0.922154708498385,2.14195494948039,1.33034690593099,0.986754981933505,0.765125207442112,0.768512147595053
POC1B,1.35583881599366,1.21456147286985,1.53781641236031,0.944377849612434,1.04245395211904,1.09205387812149
POC1B-AS1,0.960292897757584,0.701031953962944,0.713170416921129,1.24336629849127,1.02007362890699,1.17111939759256
POC1B-GALNT4,0.697623236779226,NA,1.36663548995602,0.537180634288316,1.34474135498453,0.545660969370427
POC5,1.72630786624415,1.94327353830642,1.76326759642344,2.18713044937917,1.89798453262151,1.5272640070662
PODN,0.450717998755296,NA,0.416901429259099,0.64695187085613,NA,NA
PODNL1,2.01233818046839,1.50388747942935,1.39380682455821,1.66129544003524,1.9822005023744,1.31593386531435
PODXL,0.622055396015046,0.508159179180856,0.580861808178105,0.536637959290657,0.483520208626134,0.537759944084031
PODXL2,1.51674679672445,1.63793855616589,1.24252965288895,1.50443879041544,1.34280825136971,1.4628316726232
POF1B,NA,NA,NA,NA,Inf,Inf
POFUT1,0.782348880295567,0.763248900675676,0.546669163745649,0.557768834796476,0.610833322692268,0.679460251949958
POFUT2,0.517266414143168,0.531992768682285,NA,NA,0.40515646764862,0.528244051217589
POGK,1.80255577865708,1.67964468513709,1.4194694803119,1.58880126510782,1.55587366141308,1.62297283009513
POGLUT1,0.522947775654643,0.410880624768173,NA,0.557097426928185,0.421270089924219,NA
POGLUT2,0.699633277049296,0.84446035442142,0.741501190511292,0.850148309689434,0.78942833242879,0.674073020136014
POGLUT2P1,NA,NA,NA,NA,NA,NA
POGLUT3,0.798145992499068,0.495428630075418,0.610508592878473,0.500981649304406,0.513980534247774,1.17307442321916
POGZ,0.433711296161596,0.435251650504806,0.415115968819909,0.498609618050246,0.465654755899202,NA
POLA1,NA,NA,NA,NA,0.38641852110406,NA
POLA2,0.405653736110445,NA,NA,NA,NA,0.515625228145571
POLB,1.95033430075438,2.06589508339495,1.75740159172509,2.03061592756161,2.23001367931233,1.80353770738703
POLD1,NA,0.521229094019655,0.418591635974874,NA,NA,NA
POLD2,1.89424618524456,1.68122305359365,1.71076177817515,1.87396514372326,1.8123199780381,1.97966339226764
POLD2P1,NA,NA,NA,NA,NA,NA
POLD3,0.642873058034097,0.713653587159045,0.644072890340788,0.604677353109539,0.604536002689756,0.742574997565583
POLD4,2.0642941170402,2.74435352711694,2.54859419170975,1.60041990120048,2.60594859060138,1.99626844122928
POLDIP2,1.78765394224975,1.75864764112011,1.82363312780974,1.88912455880969,1.94671824075701,1.71945700884347
POLDIP3,1.38800723539149,1.36610444929328,1.35249601829326,1.48846469227172,1.27535397897565,1.21305547128418
POLE,NA,NA,NA,NA,NA,NA
POLE2,0.519381563064858,0.751666747207154,0.616629663499964,0.641778177803836,NA,0.967973867079601
POLE3,2.75113487652246,2.50945838510976,2.65031928945263,2.96659731988341,2.21110286187295,2.61300646958102
POLE4,Inf,5.88898886071042,3.18471226777139,3.33887364805909,2.69576829196489,3.24858795030618
POLE4P1,NA,NA,NA,NA,NA,NA
POLG,0.663004417937783,0.615225625314068,0.489704843532519,NA,0.521229094019655,0.762259609716795
POLG-DT,1.13520009637761,0.690032319638105,0.785634836584704,0.536087680712742,NA,NA
POLG2,0.510075301812735,0.533360812352349,0.404498761544539,0.449282740034977,0.515814250422477,0.518688969455691
POLH,0.825992843441924,0.617993261812565,0.672741458814826,0.776842274279447,0.546203323798352,0.496102753558719
POLH-AS1,NA,NA,NA,NA,NA,NA
POLHP1,NA,NA,NA,NA,NA,NA
POLI,0.474309390666097,0.613700079972713,0.466107099911679,0.521229094019655,0.486786078593958,0.424913035970963
POLK,0.589481351344305,0.54745603536682,0.683015367410147,0.742631800783742,0.730517069665949,0.462217398801747
POLL,1.24696330818076,1.33012307282718,1.19909339741144,1.14984209158966,1.04239248553287,1.12755179009618
POLM,0.544401135753696,0.617589752892124,0.45612527384826,0.498273074244119,0.482004080755008,0.498126742414423
POLN,0.187766080053279,NA,NA,NA,NA,NA
POLQ,NA,NA,NA,NA,NA,NA
POLR1A,0.435334072060761,0.416021984949404,0.486786078593958,NA,0.475436709284028,0.432736596406093
POLR1B,0.811469814840929,0.912075397632203,0.773293204439876,0.601977891061044,0.904190157522458,0.728554363144535
POLR1C,1.36432078760467,1.12284790196439,1.28474058656003,1.48386783365337,1.08203515940934,1.62933602001489
POLR1D,2.64510924669083,2.5222452938739,2.90745854185728,3.23729096030235,3.08473213698898,2.805928993233
POLR1E,1.70702241430316,1.95061991691205,1.71131544188075,1.55656637275829,1.62429314903374,1.86055946265069
POLR1F,1.33449290589393,1.42558190231159,1.40117194638997,1.50404322695626,1.56913225870972,1.30210407282314
POLR1G,1.09813679336744,1.64317252841059,2.63129104269787,1.5580258206918,1.22986220556717,2.30703828730467
POLR1H,3.53999188732145,2.87851293507922,2.72291100197736,2.6617867595988,1.87159331609612,3.62490761036842
POLR1HASP,0.724707743144408,0.78816565282229,0.748255867372903,0.765454784106678,0.580913351415636,0.774634678697818
POLR2A,NA,0.42522896597994,NA,NA,0.425189669814522,0.467877544087935
POLR2B,0.946750805756201,1.16512274598405,0.872062469705057,0.755573612894394,1.13648595309333,0.958189364199446
POLR2C,1.50823069469219,1.48668265304956,1.35155474640505,1.1575754077662,1.3180460035233,1.56636458060093
POLR2CP1,NA,NA,NA,NA,NA,NA
POLR2D,1.68779814508223,2.45351566411938,1.81292799549031,1.80042238709636,1.36111763936323,1.99447052109002
POLR2DP1,NA,NA,NA,NA,NA,NA
POLR2DP2,NA,NA,NA,NA,NA,NA
POLR2E,2.90745854185728,2.86402334584948,3.18158759879196,2.64043801552351,2.20075290802852,2.82973182237713
POLR2F,2.72787501425896,2.51110560722147,2.63509383887908,3.18420825487503,1.85212417895956,2.41314915272907
POLR2G,2.51680061227083,2.71469873431688,2.19901453723721,1.81157371146407,2.15471443844668,2.47260843890137
POLR2H,1.96559438653118,1.74522196254387,1.89136980652523,1.37562751339419,2.00545230453439,1.89773728726187
POLR2I,4.36201725682674,3.82144518327833,4.16281277283995,5.35369934914538,3.34305107588438,3.70146159609152
POLR2J,2.61801678617614,2.52176382588671,3.54714968285859,2.56916726343853,1.79784578328007,2.61768611222956
POLR2J2,NA,NA,NA,NA,NA,NA
POLR2J3,1.01017264538486,0.754264878114522,1.03939488043666,0.801042039505644,0.509225493510328,0.754373207869651
POLR2J4,0.927484181513918,0.956678059855797,0.864843183113349,0.546203323798352,0.590256485950002,1.25424069649212
POLR2K,4.00244907539427,3.64508384449012,3.86421509197334,4.97974558147898,4.63499082743817,3.60491105456033
POLR2KP1,NA,NA,NA,NA,NA,NA
POLR2KP2,NA,NA,NA,NA,NA,NA
POLR2L,5.85248337190287,5.0775899067867,3.61882684722888,3.32537466954222,2.31012925174018,4.05782836313944
POLR2LP1,NA,NA,NA,NA,NA,NA
POLR2M,3.15299611423921,2.77216017225327,3.06422030087285,3.60776339764958,2.45672381588424,2.4041010361532
POLR2MP1,0.557986395229029,NA,0.583453425044957,NA,0.67985568815505,0.96298612253865
POLR3A,0.514211492228521,0.454662222968201,0.493699958494103,0.505468182880139,0.535832247220441,0.482078102109022
POLR3B,0.572114078856445,0.509831684716645,0.700743532483838,0.599594884023689,0.773751563448227,0.500263971197552
POLR3C,1.49415101287125,1.64364236824946,1.46976886465587,1.55023448647121,1.41227970780453,1.38028883890751
POLR3D,1.04797652721354,1.08735978658169,1.31740065698517,1.22749958824614,1.57188893268848,0.934226598335208
POLR3DP1,NA,NA,NA,NA,NA,NA
POLR3E,0.567209101968553,0.653051612791872,0.694568078124943,1.02837865697952,0.783743047632658,0.922370345271757
POLR3F,1.20289030811453,1.07575775132401,1.23051882622211,1.27508122193523,1.41849555385845,1.12768040818241
POLR3G,0.807013506856635,1.05994215597995,1.80042238709636,1.34280825136971,0.964543016242212,0.829025119751773
POLR3GL,2.57898000444479,2.36921054117113,2.62992680125179,2.74629626640845,2.46047304658174,2.50263658687721
POLR3GP1,NA,NA,NA,NA,NA,NA
POLR3GP2,NA,NA,NA,NA,NA,NA
POLR3H,2.35881965948992,2.43283563162731,1.75453569047562,1.57493503098723,1.9546825911859,2.2023672691448
POLR3K,2.4561636883777,3.3308865980964,2.11040591884736,2.09225878391746,2.0575733297615,3.40879819804897
POLR3KP1,NA,NA,NA,NA,NA,NA
POLR3KP2,NA,NA,NA,NA,NA,NA
POLRMT,0.618468628302175,0.611423269108256,0.671734273918695,0.872213768949477,0.618468628302175,0.443800470707609
POLRMTP1,1.43939531821213,NA,NA,3.70586044446594,NA,0.457393614379194
POM121,0.96936687140617,0.924055227353736,0.982218509935828,0.931343016987755,0.80477519480194,0.945213081439733
POM121B,0.936784536185118,0.623068595354977,1.33634146436554,1.98918791123796,1.02501193353488,1.49832430418247
POM121C,0.976815043191297,0.814806991030558,0.986637643118958,1.01246261264437,0.7022379288707,0.822197453651187
POM121L10P,NA,NA,NA,NA,NA,NA
POM121L12,NA,NA,NA,NA,NA,NA
POM121L13P,NA,NA,NA,NA,NA,NA
POM121L14P,NA,NA,NA,NA,NA,NA
POM121L15P,NA,Inf,NA,NA,NA,NA
POM121L1P,NA,NA,NA,NA,NA,NA
POM121L2,4.71624876061585,0.522255374420849,0.797343628397767,1.31003946207612,0.705048400597864,NA
POM121L3P,NA,NA,NA,NA,NA,NA
POM121L4P,NA,NA,NA,NA,NA,NA
POM121L6P,NA,NA,NA,NA,NA,NA
POM121L7P,NA,NA,NA,NA,NA,NA
POM121L8P,NA,NA,NA,NA,NA,NA
POM121L9P,NA,NA,NA,NA,NA,3.44161518550533
POMC,NA,NA,NA,0.920788078849362,0.332151076372663,Inf
POMGNT1,1.01146889263338,0.954911790493958,0.654024980883111,0.943754261936436,1.03467505397192,1.0275903065025
POMGNT2,1.89395202169295,1.91709383575629,1.5215642883192,2.02187462366662,1.69692748036928,2.05288132944661
POMK,0.859816025233768,1.02457877590356,0.754755436389467,0.934998715409948,0.914988796519158,0.959036753912203
POMP,3.6745563664224,3.3992045279434,3.34243033335653,3.02338152789981,3.59032446062899,3.48558756344502
POMPP1,NA,NA,NA,NA,NA,NA
POMT1,NA,0.481412444759686,NA,NA,NA,NA
POMT2,0.815528468709707,0.777003387493372,0.738912658719299,0.770356022597738,0.786961058734869,1.17182266230857
POMZP3,2.74897665012778,2.64992124842911,2.48424423990409,2.85728255244546,2.54563754988962,2.58103912377762
PON1,NA,NA,Inf,NA,0.481962638397055,2.7719908002156
PON2,0.638385491673294,0.485205551826392,0.459473007000987,0.431927484760741,NA,0.548903632444195
PON3,NA,Inf,Inf,Inf,NA,1.60874424175994
POP1,0.619149205113276,0.453339405587612,0.596040520317383,0.49044579631481,NA,0.485582488438856
POP4,3.0995638666741,2.49300917598155,3.53999188732145,2.95829552052312,1.96991591159545,2.67043207580099
POP5,2.12350935302405,2.16779158377356,1.59877606740263,1.79332639135589,1.63264846041693,1.95762950103676
POP7,3.41481075129892,3.13949824124707,3.14793011233747,3.29331887691422,3.75217523128925,3.23126197660955
POPDC2,2.3933875857802,1.79609632618908,2.25514323080823,2.37724460030869,2.73882855194894,1.92718524526102
POPDC3,4.0417869747216,3.50834034211185,2.61260534063106,Inf,1.65267930178152,1.82396338343255
POR,0.637863424768233,0.662345052681017,0.440115926556853,0.560969960996452,0.570744084502112,0.622441856070931
PORCN,0.945861919755567,0.885217095316239,0.761623001328666,0.835063527880159,0.823453196236931,0.922106861576167
PORCN-DT,0.482964565255336,Inf,1.75145051719068,NA,1.46310768542217,0.677853144826173
POSTN,NA,NA,NA,NA,NA,NA
POT1,0.856182626636371,0.888482269308249,0.802279375535471,0.801421810717964,0.94400761753144,0.816856490420803
POT1-AS1,1.94770023831373,1.50307103766373,1.79200436049103,1.40484406793726,1.93301612817622,1.45882701482374
POTEA,NA,NA,NA,NA,NA,NA
POTEB,NA,NA,NA,NA,NA,NA
POTEB2,NA,NA,NA,NA,NA,NA
POTEB3,NA,NA,NA,NA,NA,NA
POTEC,NA,NA,NA,NA,NA,NA
POTED,NA,NA,NA,NA,NA,NA
POTEE,NA,NA,NA,NA,NA,NA
POTEF,NA,NA,NA,0.0505808609947583,NA,NA
POTEF-AS1,NA,NA,NA,NA,NA,NA
POTEG,NA,NA,Inf,NA,NA,NA
POTEH,NA,NA,NA,NA,NA,NA
POTEH-AS1,NA,NA,NA,NA,NA,NA
POTEI,NA,NA,NA,NA,NA,NA
POTEJ,0.965370453156761,0.633012066061567,NA,NA,NA,NA
POTEKP,NA,1.55972316141736,NA,NA,NA,NA
POTEM,NA,NA,NA,NA,NA,NA
POU1F1,NA,NA,NA,NA,NA,NA
POU2AF1,Inf,NA,NA,NA,NA,NA
POU2AF2,NA,NA,Inf,NA,NA,NA
POU2AF3,1.48676598327939,0.931343016987755,1.28610972015987,1.1814589624405,1.78583363357642,0.974207867901509
POU2F1,0.45044513565854,0.443800470707609,0.499496143578828,0.485118523306531,0.473266277236112,NA
POU2F1-DT,NA,NA,NA,1.66874430029824,0.492499185483667,NA
POU2F2,NA,0.598202837682788,0.704435838875161,0.571881587349592,NA,0.550838715670585
POU2F2-AS2,2.73327126549446,1.35742135095246,3.43648173485959,3.40772542617255,2.78808514686969,2.16856718492943
POU2F3,NA,Inf,Inf,Inf,NA,NA
POU3F1,1.60494951055448,1.44829293356133,1.79684209260574,1.62468310754332,1.34636261788504,1.24577163634756
POU3F2,1.04827188624493,1.00025735979505,1.0686864357712,0.964750001065099,0.820010279521648,1.05364641299735
POU3F3,0.993446149332152,1.1004171984802,1.08302792881533,1.00320970208385,1.00214070845061,0.899480661874592
POU3F4,0.673219676364331,1.56062577605183,0.946993304764462,0.669440224811114,0.5318252311597,0.752689721184096
POU4F1,1.47502726599882,1.35609197922114,1.93602167608483,1.65480916059595,1.82973368472172,1.43925310022274
POU4F2,1.3166839650084,1.39929820574836,1.85236618741515,1.48575106895481,1.53973684100361,1.25218096628028
POU4F3,2.21984543201778,1.8266479149765,2.73053697007706,2.33483178787171,3.01612236024083,2.00568676998338
POU5F1,NA,NA,NA,Inf,NA,0.652992134806169
POU5F1B,1.4159872167837,1.63736334162514,2.14737050592922,1.39184300139421,1.99626844122928,1.61621960858088
POU5F1P2,NA,NA,NA,NA,NA,NA
POU5F1P3,NA,NA,NA,NA,NA,NA
POU5F1P4,NA,NA,NA,NA,NA,NA
POU5F1P5,NA,NA,NA,NA,NA,NA
POU5F1P6,0.49125298650028,NA,NA,0.423586965657224,NA,NA
POU5F1P7,NA,NA,NA,NA,NA,NA
POU5F2,NA,NA,NA,NA,NA,NA
POU6F1,1.6323966431155,1.61545944416453,1.66384964366901,2.18839783635978,1.49852364114027,2.25883933662631
POU6F2,1.00025735979505,0.873426486923059,1.11979279343176,0.942883630823101,0.897840714209121,0.852346690425324
POU6F2-AS1,NA,NA,NA,NA,NA,NA
POU6F2-AS2,1.60002746539165,4.86271024947124,6.49480624192324,Inf,2.01420002425373,1.22027962355138
PP12613,NA,NA,NA,NA,NA,NA
PP1P,NA,NA,NA,NA,NA,NA
PP2D1,NA,NA,NA,NA,NA,NA
PPA1,2.31648143543933,2.17717707024353,2.32504689964476,2.81791305727977,2.6873008137524,2.10118837045762
PPA2,1.77626507382209,2.01099221053171,1.5308963857054,1.54010301056938,1.7326767754072,1.6951018801748
PPAN,0.79254317553484,0.923035529160121,0.814806991030558,0.783501135197584,0.721272068342522,0.893779450615639
PPAN-P2RY11,1.2355039328521,0.480294706553477,1.24202454841329,0.529796141103962,1.55447088815952,0.762049162778113
PPARA,1.32355269234248,0.663004417937783,1.50388747942935,0.985740279262311,1.66874430029824,0.618306799945357
PPARD,1.75657602525067,1.7688270011106,1.78110604885704,1.70060916713854,1.47271029197301,1.72813941569815
PPARG,3.16479875874221,0.547936499856795,3.58336426498605,0.832625738253035,3.61360252624028,0.900284531462236
PPARGC1A,0.823118223551982,1.06369330914428,1.29929329661072,0.886190709279918,1.43939531821213,0.8747535549278
PPARGC1B,0.49727094629719,0.574474295366087,0.541916539998597,0.427569746581877,NA,0.492499185483667
PPAT,0.886190709279918,0.959355159435886,0.884732618999064,0.767659533324935,0.916120805607754,0.864057362008272
PPATP1,NA,NA,Inf,NA,NA,NA
PPATP2,NA,NA,NA,NA,NA,NA
PPBP,NA,NA,NA,NA,NA,NA
PPBPP1,NA,NA,NA,NA,NA,NA
PPBPP2,NA,NA,NA,NA,NA,NA
PPCDC,1.46420998246206,2.50410741321807,1.72858693993841,1.66017541341501,1.58766237839713,1.25466108548048
PPCS,3.02064193334027,2.76483341616958,3.1166736837356,3.20467855158616,3.66863171375349,2.71068137252892
PPDPF,2.80544083939453,3.33650368015979,3.15534356231484,2.10699461071342,1.7136766528123,2.85429426409795
PPDPFL,NA,Inf,NA,NA,NA,NA
PPDPFP1,NA,NA,NA,NA,NA,NA
PPDPFP2,NA,NA,NA,NA,NA,NA
PPEF1,1.33069262415273,1.0882869500357,1.12838733931203,2.12515477196742,2.59424602461593,1.06049508220595
PPEF1-AS1,NA,NA,NA,NA,NA,NA
PPEF2,0.811803168696488,NA,NA,NA,0.447036684439546,NA
PPFIA1,0.64462846608391,0.565740588461056,0.60675920325621,0.571585211557399,0.483883610600291,0.576902549519122
PPFIA1P1,NA,NA,NA,NA,NA,NA
PPFIA2,0.97139132193372,0.774970885130255,1.65777636703145,1.03575077235212,1.33519949829384,0.748255867372903
PPFIA2-AS1,NA,NA,NA,NA,NA,NA
PPFIA3,0.751873242360588,0.711742793101754,0.77801805321473,0.701541631722325,0.776644272994332,0.652695933898991
PPFIA4,0.594353904941084,0.54508729438421,0.471939372073874,0.552893878778594,0.662943273318141,0.591518931136041
PPFIBP1,NA,NA,0.408578623634236,0.405120542091361,0.422246821015101,NA
PPFIBP2,0.626589646811323,0.818011418817868,0.60834328183517,0.811029553516866,0.588646714493176,0.721272068342522
PPHLN1,1.20451292571304,0.97139132193372,1.09725719457553,1.14629736549518,1.3196236460936,1.06499013842822
PPIA,2.61719533874936,2.41500294628702,2.58144371260672,2.7494392832151,3.09873623574788,2.50271971573299
PPIAL4A,NA,NA,Inf,Inf,0.441658300996398,NA
PPIAL4C,0.92372746447809,NA,NA,NA,NA,NA
PPIAL4D,NA,NA,NA,NA,Inf,NA
PPIAL4E,NA,NA,NA,NA,NA,NA
PPIAL4F,NA,NA,NA,NA,NA,NA
PPIAL4G,NA,NA,NA,NA,1.49253045402818,NA
PPIAL4H,NA,NA,NA,NA,NA,NA
PPIAP1,NA,NA,NA,NA,NA,NA
PPIAP10,NA,NA,NA,NA,NA,NA
PPIAP11,NA,NA,NA,NA,NA,NA
PPIAP13,NA,NA,NA,NA,NA,NA
PPIAP14,Inf,3.86268975040578,4.01435503914559,0.605313977994034,1.70990064800395,3.01470226853064
PPIAP15,NA,NA,NA,NA,NA,NA
PPIAP16,NA,NA,NA,NA,NA,NA
PPIAP17,NA,NA,NA,NA,NA,NA
PPIAP19,NA,NA,NA,NA,NA,NA
PPIAP2,NA,NA,NA,0.0739381313018453,NA,NA
PPIAP20,NA,NA,NA,NA,NA,NA
PPIAP21,Inf,2.24957402689221,0.510255163281943,2.21984543201778,NA,2.68578267694485
PPIAP22,3.04028142008242,2.16725109483757,3.55098965327732,4.30062195380317,2.44176389372544,2.43686004595871
PPIAP23,NA,NA,NA,NA,NA,NA
PPIAP24,NA,NA,NA,NA,NA,NA
PPIAP25,NA,NA,NA,NA,NA,NA
PPIAP26,NA,NA,NA,NA,NA,NA
PPIAP27,NA,NA,NA,NA,NA,NA
PPIAP28,NA,NA,NA,NA,NA,NA
PPIAP29,NA,NA,Inf,Inf,NA,Inf
PPIAP3,NA,NA,NA,NA,NA,Inf
PPIAP30,NA,NA,NA,NA,Inf,NA
PPIAP31,Inf,Inf,Inf,1.06728926148754,NA,Inf
PPIAP32,NA,NA,NA,NA,NA,NA
PPIAP33,NA,NA,NA,NA,NA,NA
PPIAP34,NA,NA,NA,NA,NA,NA
PPIAP35,NA,NA,NA,NA,NA,NA
PPIAP36,NA,NA,NA,NA,NA,NA
PPIAP37,NA,NA,NA,NA,NA,NA
PPIAP38,NA,NA,NA,NA,NA,NA
PPIAP39,NA,NA,NA,NA,NA,NA
PPIAP4,Inf,0.807052703715601,NA,1.07158578633455,NA,Inf
PPIAP40,NA,NA,NA,NA,NA,NA
PPIAP41,NA,NA,NA,NA,NA,NA
PPIAP42,NA,NA,NA,NA,NA,NA
PPIAP43,NA,NA,NA,NA,NA,NA
PPIAP44,NA,NA,NA,NA,NA,NA
PPIAP45,NA,NA,NA,NA,NA,NA
PPIAP46,NA,Inf,NA,NA,Inf,NA
PPIAP47,Inf,Inf,Inf,Inf,1.35409717453055,2.01260376926643
PPIAP48,NA,NA,NA,NA,Inf,Inf
PPIAP49,NA,NA,NA,NA,NA,NA
PPIAP5,NA,NA,NA,NA,NA,NA
PPIAP50,NA,NA,NA,NA,NA,NA
PPIAP51,NA,NA,Inf,NA,NA,NA
PPIAP52,NA,NA,NA,NA,NA,NA
PPIAP53,NA,NA,NA,NA,NA,NA
PPIAP54,NA,0.420907345760986,NA,0.492212176508892,0.829731536839698,NA
